"","Month","MoY","SCODE","STATION","NAME","LATITUDE","LONGITUDE","DATE","Year","Day","DoY","Time","PRCP","TAVG","TMAX","TMIN","MAVG","MMAX","NormalMMAX"
"49",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-31",2016,31,"01-31",9527,10,28.75,31.7,25.8,28.0354838709677,32.2258064516129,31.6660215053763
"50",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-30",2016,30,"01-30",9526,5,29.15,31.8,26.5,28.0354838709677,32.2258064516129,31.6660215053763
"51",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-29",2016,29,"01-29",9525,0,29.2,32.3,26.1,28.0354838709677,32.2258064516129,31.6660215053763
"53",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-26",2016,26,"01-26",9522,103.2,27.05,30.2,23.9,28.0354838709677,32.2258064516129,31.6660215053763
"57",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-25",2016,25,"01-25",9521,0,29.05,31.9,26.2,28.0354838709677,32.2258064516129,31.6660215053763
"58",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-24",2016,24,"01-24",9520,0,26.8,31,22.6,28.0354838709677,32.2258064516129,31.6660215053763
"60",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-21",2016,21,"01-21",9517,0,27.85,32.8,22.9,28.0354838709677,32.2258064516129,31.6660215053763
"61",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-23",2016,23,"01-23",9519,0.2,26,30.4,21.6,28.0354838709677,32.2258064516129,31.6660215053763
"65",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-20",2016,20,"01-20",9516,9,28.5,32.9,24.1,28.0354838709677,32.2258064516129,31.6660215053763
"66",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-19",2016,19,"01-19",9515,9.2,27.85,31.6,24.1,28.0354838709677,32.2258064516129,31.6660215053763
"69",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-18",2016,18,"01-18",9514,2.8,28.65,33.2,24.1,28.0354838709677,32.2258064516129,31.6660215053763
"134",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-28",2016,28,"01-28",9524,118,27.95,31.1,24.8,28.0354838709677,32.2258064516129,31.6660215053763
"142",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-22",2016,22,"01-22",9518,7.2,28.4,32.4,24.4,28.0354838709677,32.2258064516129,31.6660215053763
"150",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-17",2016,17,"01-17",9513,1.6,29,33.4,24.6,28.0354838709677,32.2258064516129,31.6660215053763
"215",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-27",2016,27,"01-27",9523,0.2,28.45,31.1,25.8,28.0354838709677,32.2258064516129,31.6660215053763
"230",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-16",2016,16,"01-16",9512,0,28.65,32.6,24.7,28.0354838709677,32.2258064516129,31.6660215053763
"391",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-15",2016,15,"01-15",9511,0,27.1,32.3,21.9,28.0354838709677,32.2258064516129,31.6660215053763
"471",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-14",2016,14,"01-14",9510,0.6,27.35,30.9,23.8,28.0354838709677,32.2258064516129,31.6660215053763
"551",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-13",2016,13,"01-13",9509,0,27.4,33,21.8,28.0354838709677,32.2258064516129,31.6660215053763
"631",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-12",2016,12,"01-12",9508,0.2,27.75,33,22.5,28.0354838709677,32.2258064516129,31.6660215053763
"685",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-11",2016,11,"01-11",9507,2.6,28.5,32.6,24.4,28.0354838709677,32.2258064516129,31.6660215053763
"726",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-10",2016,10,"01-10",9506,0,28.6,32.3,24.9,28.0354838709677,32.2258064516129,31.6660215053763
"767",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-09",2016,9,"01-09",9505,0,28.5,31.8,25.2,28.0354838709677,32.2258064516129,31.6660215053763
"809",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-08",2016,8,"01-08",9504,NA,27.85,31.9,23.8,28.0354838709677,32.2258064516129,31.6660215053763
"836",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-07",2016,7,"01-07",9503,0,28.05,35.5,20.6,28.0354838709677,32.2258064516129,31.6660215053763
"850",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-06",2016,6,"01-06",9502,0,28.65,36.1,21.2,28.0354838709677,32.2258064516129,31.6660215053763
"864",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-05",2016,5,"01-05",9501,0,29.2,35.3,23.1,28.0354838709677,32.2258064516129,31.6660215053763
"891",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-04",2016,4,"01-04",9500,0.2,29.3,34.6,24,28.0354838709677,32.2258064516129,31.6660215053763
"892",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-03",2016,3,"01-03",9499,0.2,27.1,30.6,23.6,28.0354838709677,32.2258064516129,31.6660215053763
"893",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-01",2016,1,"01-01",9497,0.6,25.95,28.9,23,28.0354838709677,32.2258064516129,31.6660215053763
"906",1,"2016-01","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-01-02",2016,2,"01-02",9498,7,26.5,29.8,23.2,28.0354838709677,32.2258064516129,31.6660215053763
"931",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-23",2016,23,"02-23",9550,38.2,28.2,31.7,24.7,28.7896551724138,33.2785714285714,31.4844868735084
"934",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-28",2016,28,"02-28",9555,0,26.65,32,21.3,28.7896551724138,33.2785714285714,31.4844868735084
"935",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-26",2016,26,"02-26",9553,0,27.7,32.1,23.3,28.7896551724138,33.2785714285714,31.4844868735084
"936",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-25",2016,25,"02-25",9552,0.8,28.2,32.6,23.8,28.7896551724138,33.2785714285714,31.4844868735084
"939",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-27",2016,27,"02-27",9554,0,27.55,33.9,21.2,28.7896551724138,33.2785714285714,31.4844868735084
"970",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-24",2016,24,"02-24",9551,78.2,27.55,31.5,23.6,28.7896551724138,33.2785714285714,31.4844868735084
"971",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-22",2016,22,"02-22",9549,0,29.9,34.1,25.7,28.7896551724138,33.2785714285714,31.4844868735084
"973",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-21",2016,21,"02-21",9548,0,31.2,35.4,27,28.7896551724138,33.2785714285714,31.4844868735084
"989",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-18",2016,18,"02-18",9545,0,30.35,34.5,26.2,28.7896551724138,33.2785714285714,31.4844868735084
"1004",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-20",2016,20,"02-20",9547,0,29.05,34,24.1,28.7896551724138,33.2785714285714,31.4844868735084
"1037",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-17",2016,17,"02-17",9544,0,30.5,37.9,23.1,28.7896551724138,33.2785714285714,31.4844868735084
"1046",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-19",2016,19,"02-19",9546,0,29.5,34.4,24.6,28.7896551724138,33.2785714285714,31.4844868735084
"1051",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-16",2016,16,"02-16",9543,0,29.4,36.6,22.2,28.7896551724138,33.2785714285714,31.4844868735084
"1095",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-15",2016,15,"02-15",9542,0,27.1,33.1,21.1,28.7896551724138,33.2785714285714,31.4844868735084
"1163",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-14",2016,14,"02-14",9541,0,25.8,31.8,19.8,28.7896551724138,33.2785714285714,31.4844868735084
"1190",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-13",2016,13,"02-13",9540,0,26.75,31.6,21.9,28.7896551724138,33.2785714285714,31.4844868735084
"1298",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-12",2016,12,"02-12",9539,0,28.7,33.4,24,28.7896551724138,33.2785714285714,31.4844868735084
"1325",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-11",2016,11,"02-11",9538,1.2,28.35,32.6,24.1,28.7896551724138,33.2785714285714,31.4844868735084
"1365",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-10",2016,10,"02-10",9537,7,28.55,31.4,25.7,28.7896551724138,33.2785714285714,31.4844868735084
"1379",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-09",2016,9,"02-09",9536,1.2,27.85,31.4,24.3,28.7896551724138,33.2785714285714,31.4844868735084
"1419",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-08",2016,8,"02-08",9535,0,30.8,34.8,26.8,28.7896551724138,33.2785714285714,31.4844868735084
"1459",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-07",2016,7,"02-07",9534,3.4,30.35,34.4,26.3,28.7896551724138,33.2785714285714,31.4844868735084
"1486",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-06",2016,6,"02-06",9533,6,29.9,34.1,25.7,28.7896551724138,33.2785714285714,31.4844868735084
"1515",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-05",2016,5,"02-05",9532,0,29.1,32.3,25.9,28.7896551724138,33.2785714285714,31.4844868735084
"1555",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-04",2016,4,"02-04",9531,0,30.55,33.8,27.3,28.7896551724138,33.2785714285714,31.4844868735084
"1556",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-03",2016,3,"02-03",9530,0,29.8,32.7,26.9,28.7896551724138,33.2785714285714,31.4844868735084
"1583",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-02",2016,2,"02-02",9529,0.4,28.95,31.8,26.1,28.7896551724138,33.2785714285714,31.4844868735084
"1610",2,"2016-02","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-02-01",2016,1,"02-01",9528,2.4,28.8,31.9,25.7,28.7896551724138,33.2785714285714,31.4844868735084
"1771",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-29",2016,29,"03-29",9585,0,27.75,32.6,22.9,27.8822580645161,31.7612903225806,30.854623655914
"1773",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-30",2016,30,"03-30",9586,0,27.15,32.7,21.6,27.8822580645161,31.7612903225806,30.854623655914
"1776",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-31",2016,31,"03-31",9587,0,26.9,32.6,21.2,27.8822580645161,31.7612903225806,30.854623655914
"1778",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-26",2016,26,"03-26",9582,0.2,27.05,32.2,21.9,27.8822580645161,31.7612903225806,30.854623655914
"1812",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-28",2016,28,"03-28",9584,0,28.05,32.7,23.4,27.8822580645161,31.7612903225806,30.854623655914
"1829",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-25",2016,25,"03-25",9581,8.8,27.2,31,23.4,27.8822580645161,31.7612903225806,30.854623655914
"1847",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-21",2016,21,"03-21",9577,0,28.8,31.5,26.1,27.8822580645161,31.7612903225806,30.854623655914
"1854",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-27",2016,27,"03-27",9583,0,27,32,22,27.8822580645161,31.7612903225806,30.854623655914
"1857",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-24",2016,24,"03-24",9580,3,28.65,32.4,24.9,27.8822580645161,31.7612903225806,30.854623655914
"1862",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-23",2016,23,"03-23",9579,0,28.8,31.8,25.8,27.8822580645161,31.7612903225806,30.854623655914
"1890",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-22",2016,22,"03-22",9578,0,28.05,31.4,24.7,27.8822580645161,31.7612903225806,30.854623655914
"1923",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-20",2016,20,"03-20",9576,0,27.85,32.9,22.8,27.8822580645161,31.7612903225806,30.854623655914
"1964",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-19",2016,19,"03-19",9575,0,27.8,32.8,22.8,27.8822580645161,31.7612903225806,30.854623655914
"2090",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-18",2016,18,"03-18",9574,6.2,27.55,31.2,23.9,27.8822580645161,31.7612903225806,30.854623655914
"2117",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-16",2016,16,"03-16",9572,9.4,25.65,26.8,24.5,27.8822580645161,31.7612903225806,30.854623655914
"2132",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-17",2016,17,"03-17",9573,42.2,26,28.6,23.4,27.8822580645161,31.7612903225806,30.854623655914
"2171",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-14",2016,14,"03-14",9570,3.6,28.4,32.8,24,27.8822580645161,31.7612903225806,30.854623655914
"2210",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-12",2016,12,"03-12",9568,4,28.15,32.2,24.1,27.8822580645161,31.7612903225806,30.854623655914
"2211",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-13",2016,13,"03-13",9569,0,28.75,32.6,24.9,27.8822580645161,31.7612903225806,30.854623655914
"2212",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-15",2016,15,"03-15",9571,11.4,27.75,31.5,24,27.8822580645161,31.7612903225806,30.854623655914
"2250",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-11",2016,11,"03-11",9567,68.8,27.4,30.8,24,27.8822580645161,31.7612903225806,30.854623655914
"2290",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-10",2016,10,"03-10",9566,0,29.15,32.7,25.6,27.8822580645161,31.7612903225806,30.854623655914
"2330",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-09",2016,9,"03-09",9565,0.6,28.3,31.1,25.5,27.8822580645161,31.7612903225806,30.854623655914
"2411",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-08",2016,8,"03-08",9564,6.2,28.3,31.5,25.1,27.8822580645161,31.7612903225806,30.854623655914
"2438",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-07",2016,7,"03-07",9563,0,28.55,32.4,24.7,27.8822580645161,31.7612903225806,30.854623655914
"2465",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-06",2016,6,"03-06",9562,2,28.15,31.9,24.4,27.8822580645161,31.7612903225806,30.854623655914
"2466",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-05",2016,5,"03-05",9561,3,27.3,30.6,24,27.8822580645161,31.7612903225806,30.854623655914
"2506",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-04",2016,4,"03-04",9560,83.6,27.3,30.9,23.7,27.8822580645161,31.7612903225806,30.854623655914
"2520",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-03",2016,3,"03-03",9559,3.4,28.15,30.8,25.5,27.8822580645161,31.7612903225806,30.854623655914
"2547",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-02",2016,2,"03-02",9558,0,28.95,34,23.9,27.8822580645161,31.7612903225806,30.854623655914
"2603",3,"2016-03","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-03-01",2016,1,"03-01",9557,0,29.5,33.6,25.4,27.8822580645161,31.7612903225806,30.854623655914
"2741",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-29",2016,29,"04-29",9616,1,25.8,27.5,24.1,26.685,30.4233333333333,29.5869710467706
"2752",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-30",2016,30,"04-30",9617,20.2,27.25,30.2,24.3,26.685,30.4233333333333,29.5869710467706
"2770",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-28",2016,28,"04-28",9615,0,26.85,30.5,23.2,26.685,30.4233333333333,29.5869710467706
"2801",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-25",2016,25,"04-25",9612,9.4,25.5,28.6,22.4,26.685,30.4233333333333,29.5869710467706
"2843",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-27",2016,27,"04-27",9614,7.2,26.25,29.7,22.8,26.685,30.4233333333333,29.5869710467706
"2845",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-26",2016,26,"04-26",9613,6.4,24.45,26.9,22,26.685,30.4233333333333,29.5869710467706
"2876",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-24",2016,24,"04-24",9611,0.4,26.35,29.5,23.2,26.685,30.4233333333333,29.5869710467706
"2904",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-23",2016,23,"04-23",9610,0.2,26.2,29.8,22.6,26.685,30.4233333333333,29.5869710467706
"2922",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-16",2016,16,"04-16",9603,32.8,25.15,27.7,22.6,26.685,30.4233333333333,29.5869710467706
"2934",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-17",2016,17,"04-17",9604,20,25.85,30.3,21.4,26.685,30.4233333333333,29.5869710467706
"2962",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-15",2016,15,"04-15",9602,0.2,27,30,24,26.685,30.4233333333333,29.5869710467706
"2974",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-20",2016,20,"04-20",9607,0,26.65,30.4,22.9,26.685,30.4233333333333,29.5869710467706
"2977",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-22",2016,22,"04-22",9609,6.4,26.8,30.4,23.2,26.685,30.4233333333333,29.5869710467706
"3017",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-14",2016,14,"04-14",9601,2.4,27.3,31.3,23.3,26.685,30.4233333333333,29.5869710467706
"3045",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-21",2016,21,"04-21",9608,8.4,26.15,29.4,22.9,26.685,30.4233333333333,29.5869710467706
"3096",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-13",2016,13,"04-13",9600,0,26.7,32.1,21.3,26.685,30.4233333333333,29.5869710467706
"3130",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-19",2016,19,"04-19",9606,0.4,26.15,30.5,21.8,26.685,30.4233333333333,29.5869710467706
"3131",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-18",2016,18,"04-18",9605,0,26.4,30,22.8,26.685,30.4233333333333,29.5869710467706
"3176",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-12",2016,12,"04-12",9599,0,26.7,31.4,22,26.685,30.4233333333333,29.5869710467706
"3375",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-11",2016,11,"04-11",9598,1.6,26.85,31.6,22.1,26.685,30.4233333333333,29.5869710467706
"3401",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-09",2016,9,"04-09",9596,7.6,26.9,30.9,22.9,26.685,30.4233333333333,29.5869710467706
"3402",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-10",2016,10,"04-10",9597,12.8,26.25,29.4,23.1,26.685,30.4233333333333,29.5869710467706
"3428",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-08",2016,8,"04-08",9595,14.2,25.95,28.7,23.2,26.685,30.4233333333333,29.5869710467706
"3468",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-07",2016,7,"04-07",9594,2,27.8,32.2,23.4,26.685,30.4233333333333,29.5869710467706
"3494",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-05",2016,5,"04-05",9592,0,27.65,32.2,23.1,26.685,30.4233333333333,29.5869710467706
"3495",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-06",2016,6,"04-06",9593,0,27.35,32.2,22.5,26.685,30.4233333333333,29.5869710467706
"3520",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-03",2016,3,"04-03",9590,2.2,27.8,31.9,23.7,26.685,30.4233333333333,29.5869710467706
"3521",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-04",2016,4,"04-04",9591,0,28.05,32.4,23.7,26.685,30.4233333333333,29.5869710467706
"3533",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-01",2016,1,"04-01",9588,0,27.85,33.1,22.6,26.685,30.4233333333333,29.5869710467706
"3547",4,"2016-04","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-04-02",2016,2,"04-02",9589,0,28.6,31.9,25.3,26.685,30.4233333333333,29.5869710467706
"3645",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-29",2016,29,"05-29",9646,0,25.9,30.2,21.6,25.9193548387097,29.2612903225806,27.9907427341227
"3653",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-31",2016,31,"05-31",9648,0.8,26.6,29.4,23.8,25.9193548387097,29.2612903225806,27.9907427341227
"3670",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-30",2016,30,"05-30",9647,0,25.4,29.8,21,25.9193548387097,29.2612903225806,27.9907427341227
"3676",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-26",2016,26,"05-26",9643,0.2,24.85,29.3,20.4,25.9193548387097,29.2612903225806,27.9907427341227
"3704",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-28",2016,28,"05-28",9645,0,25.2,29.2,21.2,25.9193548387097,29.2612903225806,27.9907427341227
"3750",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-18",2016,18,"05-18",9635,0.2,25.5,28.5,22.5,25.9193548387097,29.2612903225806,27.9907427341227
"3779",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-17",2016,17,"05-17",9634,3.4,26.15,29.4,22.9,25.9193548387097,29.2612903225806,27.9907427341227
"3785",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-27",2016,27,"05-27",9644,0,24.55,28.8,20.3,25.9193548387097,29.2612903225806,27.9907427341227
"3790",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-25",2016,25,"05-25",9642,0.6,25.3,28.7,21.9,25.9193548387097,29.2612903225806,27.9907427341227
"3846",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-24",2016,24,"05-24",9641,1.6,24.4,26.3,22.5,25.9193548387097,29.2612903225806,27.9907427341227
"3854",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-19",2016,19,"05-19",9636,0,25.85,30.1,21.6,25.9193548387097,29.2612903225806,27.9907427341227
"3859",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-16",2016,16,"05-16",9633,0,25.85,29.8,21.9,25.9193548387097,29.2612903225806,27.9907427341227
"3929",5,"2016-05","S002","ASN00031011","CAIRNS AERO, AS",-16.8736,145.7458,"2016-05-21",2016,21,"05-21",9638,15.4,24.7,25.9,23.5,25.9193548387097,29.2612903225806,27.9907427341227
